17-77799,http://tshop.r10s.jp/kg-maido/cabinet/ts-26/t010005013951.jpg?fitin=700:700,103617.6000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,運賃見積り 直送品 NF パレットラック1ton用単体 P6-40X25A08-3,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●日本ファイリング（株）<br>
<br>
【特長】<br>
●スタンダードタイプは、高さ3～6m、間口1200～3100mm、奥行800～1200mmの範囲で選択できます。<br>
●積載質量条件により、柱は3種類、ビームは4種類からの組み合わせにより、最も経済的なパレットラックを選べます。<br>
●ビームと柱の結合方式に、ビーム金物の爪によるはめ込み方式を採用しています。<br>
●間口方向の強度を安全設計による高い剛性で大幅に高めました。<br>
●サブビームと筋かい・水平材に高耐食性メッキ鋼材を使用しています。<br>
●専用アタッチメントを利用して、中量棚や流動棚を本体に組み込むことができ、取り外しも簡単ですので即効性の高いシステム構築が可能です。<br>
●揮発性有機化合物対応塗装（VOC対応塗装）、低ホルムアルデヒド（F☆☆☆☆）です。<br>
●ビームと柱の結合方式に、コネクタピンによる嵌合方式を採用しています。<br>
●VOC（揮発性有機化合物）対応塗装です。<br>
●低ホルムアルデヒド（F☆☆☆☆）です。<br>
<br>
【用途】<br>
●パレタイズされた荷物の保管。<br>
●アクセサリーの使用により様々な形状の荷を保管できます。<br>
<br>
【仕様】<br>
●均等積載量(kg/段):1000<br>
●奥行(mm):800<br>
●高さ(mm):4000<br>
●有効間口(mm):2500<br>
●ビーム段数:3<br>
●本体仕様:単体<br>
●最大積載量(kg/台):3000<br>
●組立式<br>
●色:オイスターホワイト<br>
●段調整ピッチ:50mm<br>
<br>
【材質・仕上げ】<br>
●本体:スチール<br>
●本体表面処理:VOC対応水溶性塗料・電着塗装<br>
<br>
【注意】<br>
●組立費は別途です。<br>
<br>
【特記事項】<br>
●沖縄・離島は除く<br>
<br>
【質量】<br>
●190KG</p>",運賃見積り 直送品 NF パレットラック1ton用単体 P6-40X25A08-3：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材運賃見積り 直送品 NF パレットラック1ton用単体 P6-40X25A08-3,運賃見積り 直送品 NF パレットラック1ton用単体 P6-40X25A08-3[rn]
17-77800,http://tshop.r10s.jp/kg-maido/cabinet/ts-41/t010005925335.jpg?fitin=700:700,67281.6000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,運賃見積り 直送品 TRUSCO 重量パレット棚2トン2300×1000×H2500単体 2D-25B23-10-2,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●限られた床面スペースを有効に利用でき、保管物の荷崩れ破損を防ぎます。<br>
●優れた強度（均等積載量1～2t/段対応）で、支柱・ビームは積載物の荷重に適した形状のものを選択でき、強度を追求した設計となっています。<br>
●短期間・短納期 規格化された部材によるノックダウン方式により、短期間でラックの設置が完了し、設置後すぐに使えます。<br>
●優れた機能性 レイアウト変更・段変更も自在。積層タイプを採用すれば、上部空間はより有効に活用できます。<br>
<br>
<br>
<br>
【仕様】<br>
●均等積載量(kg/段):2000<br>
●奥行(mm):1000<br>
●高さ(mm):2500<br>
●有効間口(mm):2300<br>
●ビーム段数:2<br>
●本体仕様:単体<br>
●最大積載量(kg/台):4000<br>
●色:ネオグレー<br>
●ネオグレー色<br>
●段調整ピッチ:50mm<br>
<br>
【材質・仕上げ】<br>
●本体:スチール<br>
●本体表面処理:粉体塗装(支柱、ビーム)<br>
<br>
【注意】<br>
●組立費は別途です。<br>
●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>
<br>
【質量】<br>
●133.1KG</p>",運賃見積り 直送品 TRUSCO 重量パレット棚2トン2300&times;1000&times;H2500単体 2D-25B23-10-2：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材運賃見積り 直送品 TRUSCO 重量パレット棚2トン2300&times;1000&times;H2500単体 2D-25B23-10-2,運賃見積り 直送品 TRUSCO 重量パレット棚2トン2300&times;1000&times;H2500単体 2D-25B23-10-2[rn]
17-77801,http://tshop.r10s.jp/kg-maido/cabinet/ts-26/t010005013950.jpg?fitin=700:700,75020.0000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,運賃見積り 直送品 NF パレットラック1ton用単体 P6-30X25A08-2,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●日本ファイリング（株）<br>
<br>
【特長】<br>
●スタンダードタイプは、高さ3～6m、間口1200～3100mm、奥行800～1200mmの範囲で選択できます。<br>
●積載質量条件により、柱は3種類、ビームは4種類からの組み合わせにより、最も経済的なパレットラックを選べます。<br>
●ビームと柱の結合方式に、ビーム金物の爪によるはめ込み方式を採用しています。<br>
●間口方向の強度を安全設計による高い剛性で大幅に高めました。<br>
●サブビームと筋かい・水平材に高耐食性メッキ鋼材を使用しています。<br>
●専用アタッチメントを利用して、中量棚や流動棚を本体に組み込むことができ、取り外しも簡単ですので即効性の高いシステム構築が可能です。<br>
●揮発性有機化合物対応塗装（VOC対応塗装）、低ホルムアルデヒド（F☆☆☆☆）です。<br>
●ビームと柱の結合方式に、コネクタピンによる嵌合方式を採用しています。<br>
●VOC（揮発性有機化合物）対応塗装です。<br>
●低ホルムアルデヒド（F☆☆☆☆）です。<br>
<br>
【用途】<br>
●パレタイズされた荷物の保管。<br>
●アクセサリーの使用により様々な形状の荷を保管できます。<br>
<br>
【仕様】<br>
●均等積載量(kg/段):1000<br>
●奥行(mm):800<br>
●高さ(mm):3000<br>
●有効間口(mm):2500<br>
●ビーム段数:2<br>
●本体仕様:単体<br>
●最大積載量(kg/台):2000<br>
●組立式<br>
●色:オイスターホワイト<br>
●段調整ピッチ:50mm<br>
<br>
【材質・仕上げ】<br>
●本体:スチール<br>
●本体表面処理:VOC対応水溶性塗料・電着塗装<br>
<br>
【注意】<br>
●組立費は別途です。<br>
<br>
【特記事項】<br>
●沖縄・離島は除く<br>
<br>
【質量】<br>
●138KG</p>",運賃見積り 直送品 NF パレットラック1ton用単体 P6-30X25A08-2：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材運賃見積り 直送品 NF パレットラック1ton用単体 P6-30X25A08-2,運賃見積り 直送品 NF パレットラック1ton用単体 P6-30X25A08-2[rn]
17-77802,http://tshop.r10s.jp/kg-maido/cabinet/ts-41/t010005925338.jpg?fitin=700:700,51042.4000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,運賃見積り 直送品 TRUSCO 重量パレット棚2トン2300×1000×H2500連結 2D-25B23-10-2B,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●限られた床面スペースを有効に利用でき、保管物の荷崩れ破損を防ぎます。<br>
●優れた強度（均等積載量1～2t/段対応）で、支柱・ビームは積載物の荷重に適した形状のものを選択でき、強度を追求した設計となっています。<br>
●短期間・短納期 規格化された部材によるノックダウン方式により、短期間でラックの設置が完了し、設置後すぐに使えます。<br>
●優れた機能性 レイアウト変更・段変更も自在。積層タイプを採用すれば、上部空間はより有効に活用できます。<br>
<br>
<br>
<br>
【仕様】<br>
●均等積載量(kg/段):2000<br>
●奥行(mm):1000<br>
●高さ(mm):2500<br>
●有効間口(mm):2300<br>
●ビーム段数:2<br>
●本体仕様:連結<br>
●最大積載量(kg/台):4000<br>
●色:ネオグレー<br>
●ネオグレー色<br>
●段調整ピッチ:50mm<br>
<br>
【材質・仕上げ】<br>
●本体:スチール<br>
●本体表面処理:粉体塗装(支柱、ビーム)<br>
<br>
【注意】<br>
●組立費は別途です。<br>
●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>
<br>
【質量】<br>
●103.7KG</p>",運賃見積り 直送品 TRUSCO 重量パレット棚2トン2300&times;1000&times;H2500連結 2D-25B23-10-2B：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材運賃見積り 直送品 TRUSCO 重量パレット棚2トン2300&times;1000&times;H2500連結 2D-25B23-10-2B,運賃見積り 直送品 TRUSCO 重量パレット棚2トン2300&times;1000&times;H2500連結 2D-25B23-10-2B[rn]
17-77803,http://tshop.r10s.jp/kg-maido/cabinet/ts-41/t010005925276.jpg?fitin=700:700,59991.2000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,運賃見積り 直送品 TRUSCO 重量パレット棚1トン2300×1100×H2000単体 1D-20B23-11-2,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●限られた床面スペースを有効に利用でき、保管物の荷崩れ破損を防ぎます。<br>
●優れた強度（均等積載量1～2t/段対応）で、支柱・ビームは積載物の荷重に適した形状のものを選択でき、強度を追求した設計となっています。<br>
●短期間・短納期 規格化された部材によるノックダウン方式により、短期間でラックの設置が完了し、設置後すぐに使えます。<br>
●優れた機能性 レイアウト変更・段変更も自在。積層タイプを採用すれば、上部空間はより有効に活用できます。<br>
<br>
<br>
<br>
【仕様】<br>
●均等積載量(kg/段):1000<br>
●奥行(mm):1100<br>
●高さ(mm):2000<br>
●有効間口(mm):2300<br>
●ビーム段数:2<br>
●本体仕様:単体<br>
●最大積載量(kg/台):2000<br>
●色:ネオグレー<br>
●ネオグレー色<br>
●段調整ピッチ:50mm<br>
<br>
【材質・仕上げ】<br>
●本体:スチール<br>
●本体表面処理:粉体塗装(支柱、ビーム)<br>
<br>
【注意】<br>
●組立費は別途です。<br>
●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>
<br>
【質量】<br>
●113.3KG</p>",運賃見積り 直送品 TRUSCO 重量パレット棚1トン2300&times;1100&times;H2000単体 1D-20B23-11-2：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材運賃見積り 直送品 TRUSCO 重量パレット棚1トン2300&times;1100&times;H2000単体 1D-20B23-11-2,運賃見積り 直送品 TRUSCO 重量パレット棚1トン2300&times;1100&times;H2000単体 1D-20B23-11-2[rn]
17-77804,http://tshop.r10s.jp/kg-maido/cabinet/ts-26/t010005014210.jpg?fitin=700:700,75532.8000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,運賃見積り 直送品 NF パレットラック2ton用単体 P6-30X25A208-2,【代表画像 色/サイズ等注意】,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●日本ファイリング（株）<br>
<br>
【特長】<br>
●スタンダードタイプは、高さ3～6m、間口1200～3100mm、奥行800～1200mmの範囲で選択できます。<br>
●積載質量条件により、柱は3種類、ビームは4種類からの組み合わせにより、最も経済的なパレットラックを選べます。<br>
●ビームと柱の結合方式に、ビーム金物の爪によるはめ込み方式を採用しています。<br>
●間口方向の強度を安全設計による高い剛性で大幅に高めました。<br>
●サブビームと筋かい・水平材に高耐食性メッキ鋼材を使用しています。<br>
●専用アタッチメントを利用して、中量棚や流動棚を本体に組み込むことができ、取り外しも簡単ですので即効性の高いシステム構築が可能です。<br>
●揮発性有機化合物対応塗装（VOC対応塗装）、低ホルムアルデヒド（F☆☆☆☆）です。<br>
●ビームと柱の結合方式に、コネクタピンによる嵌合方式を採用しています。<br>
●VOC（揮発性有機化合物）対応塗装です。<br>
●低ホルムアルデヒド（F☆☆☆☆）です。<br>
<br>
【用途】<br>
●パレタイズされた荷物の保管。<br>
●アクセサリーの使用により様々な形状の荷を保管できます。<br>
<br>
【仕様】<br>
●均等積載量(kg/段):2000<br>
●奥行(mm):800<br>
●高さ(mm):3000<br>
●有効間口(mm):2500<br>
●ビーム段数:2<br>
●本体仕様:単体<br>
●最大積載量(kg/台):4000<br>
●組立式<br>
●色:オイスターホワイト<br>
●段調整ピッチ:50mm<br>
<br>
【材質・仕上げ】<br>
●本体:スチール<br>
●本体表面処理:VOC対応水溶性塗料・電着塗装<br>
<br>
【注意】<br>
●組立費は別途です。<br>
<br>
【特記事項】<br>
●沖縄・離島は除く<br>
<br>
【質量】<br>
●142KG</p>",運賃見積り 直送品 NF パレットラック2ton用単体 P6-30X25A208-2：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材運賃見積り 直送品 NF パレットラック2ton用単体 P6-30X25A208-2,【代表画像 色/サイズ等注意】。運賃見積り 直送品 NF パレットラック2ton用単体 P6-30X25A208-2[rn]
17-77805,http://tshop.r10s.jp/kg-maido/cabinet/ts-41/t010005925369.jpg?fitin=700:700,59660.0000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,運賃見積り 直送品 TRUSCO パレットラック2トン用2500X1100XH3500 2段 連結 2D-35L25-11-2B,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●限られた床面スペースを有効に利用でき、保管物の荷崩れ破損を防ぎます。<br>
●優れた強度（均等積載量1～2t/段対応）で、支柱・ビームは積載物の荷重に適した形状のものを選択でき、強度を追求した設計となっています。<br>
●短期間・短納期 規格化された部材によるノックダウン方式により、短期間でラックの設置が完了し、設置後すぐに使えます。<br>
●優れた機能性 レイアウト変更・段変更も自在。積層タイプを採用すれば、上部空間はより有効に活用できます。<br>
<br>
<br>
<br>
【仕様】<br>
●均等積載量(kg/段):2000<br>
●奥行(mm):1100<br>
●高さ(mm):3500<br>
●有効間口(mm):2500<br>
●ビーム段数:2<br>
●本体仕様:連結<br>
●最大積載量(kg/台):4000<br>
●色:ネオグレー<br>
●ネオグレー色<br>
●段調整ピッチ:50mm<br>
<br>
【材質・仕上げ】<br>
●本体:スチール<br>
●本体表面処理:粉体塗装(支柱、ビーム)<br>
<br>
【注意】<br>
●組立費は別途です。<br>
●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>
<br>
【質量】<br>
●124.9KG</p>",運賃見積り 直送品 TRUSCO パレットラック2トン用2500X1100XH3500 2段 連結 2D-35L25-11-2B：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材運賃見積り 直送品 TRUSCO パレットラック2トン用2500X1100XH3500 2段 連結 2D-35L25-11-2B,運賃見積り 直送品 TRUSCO パレットラック2トン用2500X1100XH3500 2段 連結 2D-35L25-11-2B[rn]
17-77806,http://tshop.r10s.jp/kg-maido/cabinet/ts-26/t010005014211.jpg?fitin=700:700,104771.2000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,運賃見積り 直送品 NF パレットラック1ton用単体 P6-40X25A09-3,【代表画像 色/サイズ等注意】,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●日本ファイリング（株）<br>
<br>
【特長】<br>
●スタンダードタイプは、高さ3～6m、間口1200～3100mm、奥行800～1200mmの範囲で選択できます。<br>
●積載質量条件により、柱は3種類、ビームは4種類からの組み合わせにより、最も経済的なパレットラックを選べます。<br>
●ビームと柱の結合方式に、ビーム金物の爪によるはめ込み方式を採用しています。<br>
●間口方向の強度を安全設計による高い剛性で大幅に高めました。<br>
●サブビームと筋かい・水平材に高耐食性メッキ鋼材を使用しています。<br>
●専用アタッチメントを利用して、中量棚や流動棚を本体に組み込むことができ、取り外しも簡単ですので即効性の高いシステム構築が可能です。<br>
●揮発性有機化合物対応塗装（VOC対応塗装）、低ホルムアルデヒド（F☆☆☆☆）です。<br>
●ビームと柱の結合方式に、コネクタピンによる嵌合方式を採用しています。<br>
●VOC（揮発性有機化合物）対応塗装です。<br>
●低ホルムアルデヒド（F☆☆☆☆）です。<br>
<br>
【用途】<br>
●パレタイズされた荷物の保管。<br>
●アクセサリーの使用により様々な形状の荷を保管できます。<br>
<br>
【仕様】<br>
●均等積載量(kg/段):1000<br>
●奥行(mm):900<br>
●高さ(mm):4000<br>
●有効間口(mm):2500<br>
●ビーム段数:3<br>
●本体仕様:単体<br>
●最大積載量(kg/台):3000<br>
●組立式<br>
●色:オイスターホワイト<br>
●段調整ピッチ:50mm<br>
<br>
【材質・仕上げ】<br>
●本体:スチール<br>
●本体表面処理:VOC対応水溶性塗料・電着塗装<br>
<br>
【注意】<br>
●組立費は別途です。<br>
<br>
【特記事項】<br>
●沖縄・離島は除く<br>
<br>
【質量】<br>
●195KG</p>",運賃見積り 直送品 NF パレットラック1ton用単体 P6-40X25A09-3：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材運賃見積り 直送品 NF パレットラック1ton用単体 P6-40X25A09-3,【代表画像 色/サイズ等注意】。運賃見積り 直送品 NF パレットラック1ton用単体 P6-40X25A09-3[rn]
17-77807,http://tshop.r10s.jp/kg-maido/cabinet/ts-41/t010005925319.jpg?fitin=700:700,50844.0000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,運賃見積り 直送品 TRUSCO パレットラック1トン用2500X900XH3500 2段 連結 1D-35B25-09-2B,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●トラスコ中山（株）<br>
<br>
【特長】<br>
●限られた床面スペースを有効に利用でき、保管物の荷崩れ破損を防ぎます。<br>
●優れた強度（均等積載量1～2t/段対応）で、支柱・ビームは積載物の荷重に適した形状のものを選択でき、強度を追求した設計となっています。<br>
●短期間・短納期 規格化された部材によるノックダウン方式により、短期間でラックの設置が完了し、設置後すぐに使えます。<br>
●優れた機能性 レイアウト変更・段変更も自在。積層タイプを採用すれば、上部空間はより有効に活用できます。<br>
<br>
<br>
<br>
【仕様】<br>
●均等積載量(kg/段):1000<br>
●奥行(mm):900<br>
●高さ(mm):3500<br>
●有効間口(mm):2500<br>
●ビーム段数:2<br>
●本体仕様:連結<br>
●最大積載量(kg/台):2000<br>
●色:ネオグレー<br>
●ネオグレー色<br>
●段調整ピッチ:50mm<br>
<br>
【材質・仕上げ】<br>
●本体:スチール<br>
●本体表面処理:粉体塗装(支柱、ビーム)<br>
<br>
【注意】<br>
●組立費は別途です。<br>
●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br>
<br>
【質量】<br>
●104.86KG</p>",運賃見積り 直送品 TRUSCO パレットラック1トン用2500X900XH3500 2段 連結 1D-35B25-09-2B：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材運賃見積り 直送品 TRUSCO パレットラック1トン用2500X900XH3500 2段 連結 1D-35B25-09-2B,運賃見積り 直送品 TRUSCO パレットラック1トン用2500X900XH3500 2段 連結 1D-35B25-09-2B[rn]
17-77808,http://tshop.r10s.jp/spacelab/cabinet/co//co05/8699m.jpg?fitin=700:700,32448.0000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,【送料無料】【同梱・代引き不可】E-10 収納台車(折畳み椅子用),2段重ねタイプの収納台車。,"折畳み椅子用です。<br><FONT color=""#ff0000"" size=""+1"">※在庫状況や返品などについて </FONT><BR>
こちらの商品はメーカー直送商品となります。ご注文いただいてからメーカーへ在庫確認をいたしますので、ご注文頂いた後にメーカーに在庫がない場合は、お届け可能な納期をご連絡致しますので、予めご了承くださいませ。<BR>
発送後のキャンセルや返品をお受けすることは出来ませんのでご注意ください。<BR>
<BR>
<br><FONT color=""#ff0000"" size=""+1"">※送料について</FONT><BR>
北海道・沖縄・離島については、別途送料お見積りとなります。
<BR>ご購入前に、当店にお問い合わせくださいませ。",【送料無料】【同梱・代引き不可】E-10 収納台車(折畳み椅子用)：スペースラボ,【送料無料】【同梱・代引き不可】E-10 収納台車(折畳み椅子用),2段重ねタイプの収納台車。。【送料無料】【同梱・代引き不可】E-10 収納台車(折畳み椅子用)[rn]
17-77809,http://tshop.r10s.jp/spacelab/cabinet/co//co05/8702m.jpg?fitin=700:700,35280.0000,,インテリア・寝具・収納 > オフィス家具 > オフィス収納 > その他,【送料無料】【同梱・代引き不可】E-28 収納台車(折畳み椅子用),倒れ防止機能が付いた、安全な収納台車。,"折畳み椅子用です。<br><FONT color=""#ff0000"" size=""+1"">※在庫状況や返品などについて </FONT><BR>
こちらの商品はメーカー直送商品となります。ご注文いただいてからメーカーへ在庫確認をいたしますので、ご注文頂いた後にメーカーに在庫がない場合は、お届け可能な納期をご連絡致しますので、予めご了承くださいませ。<BR>
発送後のキャンセルや返品をお受けすることは出来ませんのでご注意ください。<BR>
<BR>
<br><FONT color=""#ff0000"" size=""+1"">※送料について</FONT><BR>
北海道・沖縄・離島については、別途送料お見積りとなります。
<BR>ご購入前に、当店にお問い合わせくださいませ。",【送料無料】【同梱・代引き不可】E-28 収納台車(折畳み椅子用)：スペースラボ,【送料無料】【同梱・代引き不可】E-28 収納台車(折畳み椅子用),倒れ防止機能が付いた、安全な収納台車。。【送料無料】【同梱・代引き不可】E-28 収納台車(折畳み椅子用)[rn]
