9-12903,http://tshop.r10s.jp/clover9608/cabinet/pb6/t010004531631.jpg?fitin=700:700,4856.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　２４０＃【TSPA100-P#240 (5ｺｲﾘ)】(2612640) 受注単位1,(2612640),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●弾力性に優れたポリビニールアルコール（PVA）を原料とするスポンジ状研磨砥石で、適度な弾性により美しい仕上げ面が得られます。<br>●GC（グリーンカーボランダム）砥粒を使用、従来のPVAに比べ、樹脂を厳選しました。<br>●耐久性がアップし美しく安定した研磨面が得られます。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　２４０＃【TSPA100-P#240 (5ｺｲﾘ)】(2612640) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　２４０＃【TSPA100-P#240 (5ｺｲﾘ)】(2612640) 受注単位1,(2612640)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ソフトパワーディスクα　非金属用　Φ１００　５個入　２４０＃【TSPA100-P#240 (5ｺｲﾘ)】(2612640) 受注単位1[rn]
9-12951,,177453.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒ＴＯＮＥ【GKR251】(4981286) １次締専用レンチ　建方１番　六角ボルト用 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br>
<br><br><font size=""4"" color=""""><b>※こちらの商品は送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●溶融亜鉛めっき高力六角ボルトの１次締めに最適な電動レンチです。<br>●不意の設定ズレを防止するロック機構付きの、新タイプのトルク調整機能を搭載しています。<br>●丸ボルト軸回り防止装置付きです。（ナット回転型）<br>●高剛性アルミボディの二重絶縁構造モーターを採用しています。<br>●打撃機構がないので、低騒音・低振動での作業が可能です。<br><br><br>●適用ボルトサイズ：高力(F8T)：M16、M20、M22、M24<br>●締付トルク(N・m)：-<br>●電源(V)：単相100<br>●消費電力(W)：1350<br>●無負荷回転数(min[[の-1乗]])：110<br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒ＴＯＮＥ【GKR251】(4981286) １次締専用レンチ　建方１番　六角ボルト用 受注単位1：クローバー資材館,『カード対応OK！』##■〒ＴＯＮＥ【GKR251】(4981286) １次締専用レンチ　建方１番　六角ボルト用 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ。『カード対応OK！』##■〒ＴＯＮＥ【GKR251】(4981286) １次締専用レンチ　建方１番　六角ボルト用 受注単位1[rn]
9-12952,,192780.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立工機/日立　シャーレンチ【WS20G】(3908127) 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●継ぎコード使用時でも締め付けスピードが落ちにくいです。<br>●クラス最軽量です。<br>●高効率で経済的なブラシレスモーターを搭載しています。<br>●ツールレスで簡単、迅速にソケットが交換できます。<br>●滑りにくく操作しやすいソフトグリップハンドルを採用しています。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立工機/日立　シャーレンチ【WS20G】(3908127) 受注単位1：クローバー資材館,『カード対応OK！』■〒日立工機/日立　シャーレンチ【WS20G】(3908127) 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ。『カード対応OK！』■〒日立工機/日立　シャーレンチ【WS20G】(3908127) 受注単位1[rn]
9-12953,,171380.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒ＴＯＮＥ【GKS251】(4981308) １次締専用レンチ　建方１番　トルシアボルト用 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br>
<br><br><font size=""4"" color=""""><b>※こちらの商品は送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●トルシア形高力ボルトの1次締め作業に最適な電動レンチです。<br>●不意の設定ズレを防止するロック機構付きの、新タイプのトルク調整機能を搭載しています。<br>●ボルト軸回り防止装置付きです。（ナット回転型）<br>●高剛性アルミボディの二重絶縁構造モーターを採用しています。<br>●打撃機構がないので、低騒音・低振動での作業が可能です。<br><br><br>●適用ボルトサイズ：高力(S10T)：M16、M20、M22、M24<br>●締付トルク(N・m)：-<br>●電源(V)：単相100<br>●消費電力(W)：1350<br>●無負荷回転数(min[[の-1乗]])：110<br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒ＴＯＮＥ【GKS251】(4981308) １次締専用レンチ　建方１番　トルシアボルト用 受注単位1：クローバー資材館,『カード対応OK！』##■〒ＴＯＮＥ【GKS251】(4981308) １次締専用レンチ　建方１番　トルシアボルト用 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ。『カード対応OK！』##■〒ＴＯＮＥ【GKS251】(4981308) １次締専用レンチ　建方１番　トルシアボルト用 受注単位1[rn]
9-12954,,210852.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒ＴＯＮＥ【GM202AT】(4981324) シヤーレンチ　Ｍ１６・Ｍ２０用　２００Ｖ 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br>
<br><br><font size=""4"" color=""""><b>※こちらの商品は送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●トルシア形高力ボルトの締付け作業に最適な電動レンチです。<br>●高剛性アルミボディの二重絶縁構造モーターを採用しています。<br>●モータパワーアップにより高耐久＆高性能化しました。<br>●締付けトルク＆スピードアップで作業時間を短縮します。<br>●重量バランスの最適化と軽量化を実現しました。(従来比200g減)<br><br>●土木建築業界、橋梁・鉄塔等でトルシア形高力ボルトの締付けに大変便利です。<br><br>●適用ボルトサイズ：高力M16・M20、超高力M16<br>●締付トルク(N・m)：600<br>●電源(V)：単相200<br>●消費電力(W)：1550<br>●質量(kg)：4.3<br>●無負荷回転数(min[[の-1乗]])：26<br><br><br>●本体：構造用鋼、ケース：スチール<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒ＴＯＮＥ【GM202AT】(4981324) シヤーレンチ　Ｍ１６・Ｍ２０用　２００Ｖ 受注単位1：クローバー資材館,『カード対応OK！』##■〒ＴＯＮＥ【GM202AT】(4981324) シヤーレンチ　Ｍ１６・Ｍ２０用　２００Ｖ 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ。『カード対応OK！』##■〒ＴＯＮＥ【GM202AT】(4981324) シヤーレンチ　Ｍ１６・Ｍ２０用　２００Ｖ 受注単位1[rn]
9-12955,,316448.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒ＴＯＮＥ【TN20E-1T】(4982282) Ｍ１６・Ｍ２０ナット回転角レンチ 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br>
<br><br><font size=""4"" color=""""><b>※こちらの商品は送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●溶融亜鉛めっき高力ボルトなどの回転角法締め付けに最適な電動レンチです。<br>●本体内蔵の締付角度設定ダイヤルで回転角度を設定できます。<br>●設定角度で自動停止するので、高精度で均質な角度締めが可能です。<br><br><br>●適用ボルトサイズ：12G溶融亜鉛めっき高力六角ボルト（12GSHTB[[(R)]]）：M16、溶融亜鉛めっき高力六角ボルト(F8T)：M16・M20<br>●締付トルク(N・m)：540<br>●電源(V)：単相100<br>●消費電力(W)：1100<br>●質量(kg)：5.1<br>●無負荷回転数(min[[の-1乗]])：22<br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒ＴＯＮＥ【TN20E-1T】(4982282) Ｍ１６・Ｍ２０ナット回転角レンチ 受注単位1：クローバー資材館,『カード対応OK！』##■〒ＴＯＮＥ【TN20E-1T】(4982282) Ｍ１６・Ｍ２０ナット回転角レンチ 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ。『カード対応OK！』##■〒ＴＯＮＥ【TN20E-1T】(4982282) Ｍ１６・Ｍ２０ナット回転角レンチ 受注単位1[rn]
9-12956,,263480.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒ＴＯＮＥ【GM222AT】(4981332) シヤーレンチ　Ｍ１６・Ｍ２０・Ｍ２２用　２００Ｖ 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br>
<br><br><font size=""4"" color=""""><b>※こちらの商品は送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●トルシア形高力ボルトの締付け作業に最適な電動レンチです。<br>●高剛性アルミボディの二重絶縁構造モーターを採用しています。<br>●モータパワーアップにより高耐久＆高性能化しました。<br>●締付けトルク＆スピードアップで作業時間を短縮します。<br>●重量バランスの最適化と軽量化を実現しました。(従来比200g減)<br><br>●土木建築業界、橋梁・鉄塔等でトルシア形高力ボルトの締付けに大変便利です。<br><br>●適用ボルトサイズ：高力M16・M20・M22、超高力M16・M20<br>●締付トルク(N・m)：800<br>●電源(V)：単相200<br>●消費電力(W)：1550<br>●質量(kg)：4.7<br>●無負荷回転数(min[[の-1乗]])：19<br><br><br>●本体：構造用鋼、ケース：スチール<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒ＴＯＮＥ【GM222AT】(4981332) シヤーレンチ　Ｍ１６・Ｍ２０・Ｍ２２用　２００Ｖ 受注単位1：クローバー資材館,『カード対応OK！』##■〒ＴＯＮＥ【GM222AT】(4981332) シヤーレンチ　Ｍ１６・Ｍ２０・Ｍ２２用　２００Ｖ 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ。『カード対応OK！』##■〒ＴＯＮＥ【GM222AT】(4981332) シヤーレンチ　Ｍ１６・Ｍ２０・Ｍ２２用　２００Ｖ 受注単位1[rn]
9-12957,,171380.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒ＴＯＮＥ【GKS252】(4981316) １次締専用レンチ　建方１番　トルシアボルト用 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br>
<br><br><font size=""4"" color=""""><b>※こちらの商品は送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●トルシア形高力ボルトの1次締め作業に最適な電動レンチです。<br>●不意の設定ズレを防止するロック機構付きの、新タイプのトルク調整機能を搭載しています。<br>●ボルト軸回り防止装置付きです。（ナット回転型）<br>●高剛性アルミボディの二重絶縁構造モーターを採用しています。<br>●打撃機構がないので、低騒音・低振動での作業が可能です。<br><br><br>●適用ボルトサイズ：高力(S10T)：M16、M20、M22、M24<br>●締付トルク(N・m)：-<br>●電源(V)：単相200<br>●消費電力(W)：1350<br>●無負荷回転数(min[[の-1乗]])：110<br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒ＴＯＮＥ【GKS252】(4981316) １次締専用レンチ　建方１番　トルシアボルト用 受注単位1：クローバー資材館,『カード対応OK！』##■〒ＴＯＮＥ【GKS252】(4981316) １次締専用レンチ　建方１番　トルシアボルト用 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ。『カード対応OK！』##■〒ＴＯＮＥ【GKS252】(4981316) １次締専用レンチ　建方１番　トルシアボルト用 受注単位1[rn]
9-12958,,267395.2000,,花・ガーデン・DIY > DIY・工具 > その他,↑#『カード対応OK！』■〒前田金属工業/ＴＯＮＥ　シヤーレンチ　Ｍ１６・Ｍ２０・Ｍ２２用　１００Ｖ【GM221AT】() 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ,"<p><font size=""4"" color=""#0033ff""><b>※こちらの商品は問屋運送便となります。ご入金確認後のお手配です。</b></font></p><br><font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●高剛性アルミボディを採用した二重絶縁構造モーターです。<br>●モーターパワーアップにより高耐久＆高性能化しました。<br>●締め付けトルク＆スピードアップで作業時間を短縮します。<br>●重量バランス最適化と軽量化を実現しました。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",&uarr;#『カード対応OK！』■〒前田金属工業/ＴＯＮＥ　シヤーレンチ　Ｍ１６・Ｍ２０・Ｍ２２用　１００Ｖ【GM221AT】() 受注単位1：クローバー資材館,&uarr;#『カード対応OK！』■〒前田金属工業/ＴＯＮＥ　シヤーレンチ　Ｍ１６・Ｍ２０・Ｍ２２用　１００Ｖ【GM221AT】() 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ。&uarr;#『カード対応OK！』■〒前田金属工業/ＴＯＮＥ　シヤーレンチ　Ｍ１６・Ｍ２０・Ｍ２２用　１００Ｖ【GM221AT】() 受注単位1[rn]
9-12959,,316448.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##■〒ＴＯＮＥ【TN20E-2T】(4982291) Ｍ１６・Ｍ２０ナット回転角レンチ 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br>
<br><br><font size=""4"" color=""""><b>※こちらの商品は送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●溶融亜鉛めっき高力ボルトなどの回転角法締め付けに最適な電動レンチです。<br>●本体内蔵の締付角度設定ダイヤルで回転角度を設定できます。<br>●設定角度で自動停止するので、高精度で均質な角度締めが可能です。<br><br><br>●適用ボルトサイズ：12G溶融亜鉛めっき高力六角ボルト（12GSHTB[[(R)]]）：M16、溶融亜鉛めっき高力六角ボルト(F8T)：M16・M20<br>●締付トルク(N・m)：540<br>●電源(V)：単相200<br>●消費電力(W)：1100<br>●質量(kg)：5.1<br>●無負荷回転数(min[[の-1乗]])：22<br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##■〒ＴＯＮＥ【TN20E-2T】(4982291) Ｍ１６・Ｍ２０ナット回転角レンチ 受注単位1：クローバー資材館,『カード対応OK！』##■〒ＴＯＮＥ【TN20E-2T】(4982291) Ｍ１６・Ｍ２０ナット回転角レンチ 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ。『カード対応OK！』##■〒ＴＯＮＥ【TN20E-2T】(4982291) Ｍ１６・Ｍ２０ナット回転角レンチ 受注単位1[rn]
9-12960,,213984.8000,,花・ガーデン・DIY > DIY・工具 > その他,↑#『カード対応OK！』■〒前田金属工業/ＴＯＮＥ　シヤーレンチ　Ｍ１６・Ｍ２０用　１００Ｖ【GM201AT】() 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ,"<p><font size=""4"" color=""#0033ff""><b>※こちらの商品は問屋運送便となります。ご入金確認後のお手配です。</b></font></p><br><font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●高剛性アルミボディを採用した二重絶縁構造モーターです。<br>●モーターパワーアップにより高耐久＆高性能化しました。<br>●締め付けトルク＆スピードアップで作業時間を短縮します。<br>●重量バランス最適化と軽量化を実現しました。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",&uarr;#『カード対応OK！』■〒前田金属工業/ＴＯＮＥ　シヤーレンチ　Ｍ１６・Ｍ２０用　１００Ｖ【GM201AT】() 受注単位1：クローバー資材館,&uarr;#『カード対応OK！』■〒前田金属工業/ＴＯＮＥ　シヤーレンチ　Ｍ１６・Ｍ２０用　１００Ｖ【GM201AT】() 受注単位1,作業用品\電動工具・油圧工具\シャーレンチ。&uarr;#『カード対応OK！』■〒前田金属工業/ＴＯＮＥ　シヤーレンチ　Ｍ１６・Ｍ２０用　１００Ｖ【GM201AT】() 受注単位1[rn]
9-12961,http://tshop.r10s.jp/clover9608/cabinet/pb5-1/t010004524930.jpg?fitin=700:700,1934.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　鉄工用ヤスリ　角　中目　刃長３５０【TKA350-02  (350MM ﾁｭｳﾒ)】(2574136) 受注単位1,(2574136),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●目立てが鋭く、耐久性に優れています。全面に刃が刻まれています。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　鉄工用ヤスリ　角　中目　刃長３５０【TKA350-02  (350MM ﾁｭｳﾒ)】(2574136) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　鉄工用ヤスリ　角　中目　刃長３５０【TKA350-02  (350MM ﾁｭｳﾒ)】(2574136) 受注単位1,(2574136)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　鉄工用ヤスリ　角　中目　刃長３５０【TKA350-02  (350MM ﾁｭｳﾒ)】(2574136) 受注単位1[rn]
9-12962,http://tshop.r10s.jp/clover9608/cabinet/pb5-1/t010004524258.jpg?fitin=700:700,2173.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　鉄工用ヤスリ　半丸　細目　刃長３００【THA300-03  (300MM ｻｲﾒ)】(2573733) 受注単位1,(2573733),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●目立てが鋭く、耐久性に優れています。全面に刃が刻まれています。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　鉄工用ヤスリ　半丸　細目　刃長３００【THA300-03  (300MM ｻｲﾒ)】(2573733) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　鉄工用ヤスリ　半丸　細目　刃長３００【THA300-03  (300MM ｻｲﾒ)】(2573733) 受注単位1,(2573733)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　鉄工用ヤスリ　半丸　細目　刃長３００【THA300-03  (300MM ｻｲﾒ)】(2573733) 受注単位1[rn]
9-12963,http://tshop.r10s.jp/clover9608/cabinet/pb5-1/t010004524340.jpg?fitin=700:700,1643.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　組ヤスリ　平　中目　全長２１５　５本組【THI005-02  (ﾁｭｳﾒ)】(1757431) 受注単位1,(1757431),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●目立てが鋭く、耐久性に優れています。平は側面（片側のみ）も刃が刻まれています。その他の形状は全周に刃が刻まれています。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　組ヤスリ　平　中目　全長２１５　５本組【THI005-02  (ﾁｭｳﾒ)】(1757431) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　組ヤスリ　平　中目　全長２１５　５本組【THI005-02  (ﾁｭｳﾒ)】(1757431) 受注単位1,(1757431)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　組ヤスリ　平　中目　全長２１５　５本組【THI005-02  (ﾁｭｳﾒ)】(1757431) 受注単位1[rn]
9-12964,,1173.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/バーコ【1-100-06-1-2】(7571429) エルゴハンドル付ハンド荒目　刃長１５０ 受注単位1,作業用品\研削研磨用品\ヤスリ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●エッジと面が平行です。<br>●複目、エッジの片方は目なし、片方は単目です。<br>●平面、鋭い角、肩のほかバリ取りなどに使用することができ、重量物の先鋭化にも有効です。<br>●削りカスをすばやく排除します。<br>●高合金工具鋼には複目ヤスリを使用してください。<br><br><br>●タイプ：荒目<br>●全長(mm)：275<br>●刃長(mm)：150<br>●刃幅(mm)：16<br>●刃厚(mm)：4.0<br>●形状：平<br>●質量(g)：110<br>●適応ヤスリ柄コード：05<br><br><br>●高性能合金鋼<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒スナップオン・ツールズ/バーコ【1-100-06-1-2】(7571429) エルゴハンドル付ハンド荒目　刃長１５０ 受注単位1：クローバー資材館,『カード対応OK！』■〒スナップオン・ツールズ/バーコ【1-100-06-1-2】(7571429) エルゴハンドル付ハンド荒目　刃長１５０ 受注単位1,作業用品\研削研磨用品\ヤスリ。『カード対応OK！』■〒スナップオン・ツールズ/バーコ【1-100-06-1-2】(7571429) エルゴハンドル付ハンド荒目　刃長１５０ 受注単位1[rn]
9-12965,,1131.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/バーコ【1-210-06-3-0】(7572671) インダストリアルパック　甲丸細目　刃長１５０ 受注単位1,作業用品\研削研磨用品\ヤスリ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●エッジは先端に向かって細くなっており、4インチと6インチは先細、8インチ以上は半先細です。<br>●複目です。<br>●凹面、平面、大きな穴のヤスリがけ、バリ取りに適しています。<br><br><br>●タイプ：細目<br>●全長(mm)：205<br>●刃長(mm)：150<br>●刃幅(mm)：16.0<br>●刃厚(mm)：4.7<br>●形状：半丸<br>●質量(g)：52<br>●適応ヤスリ柄コード：05<br><br><br>●高性能合金鋼<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒スナップオン・ツールズ/バーコ【1-210-06-3-0】(7572671) インダストリアルパック　甲丸細目　刃長１５０ 受注単位1：クローバー資材館,『カード対応OK！』■〒スナップオン・ツールズ/バーコ【1-210-06-3-0】(7572671) インダストリアルパック　甲丸細目　刃長１５０ 受注単位1,作業用品\研削研磨用品\ヤスリ。『カード対応OK！』■〒スナップオン・ツールズ/バーコ【1-210-06-3-0】(7572671) インダストリアルパック　甲丸細目　刃長１５０ 受注単位1[rn]
9-12966,http://tshop.r10s.jp/clover9608/cabinet/pb5-1/t010004524433.jpg?fitin=700:700,5142.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　組ヤスリ　平　細目　全長１７０　１２本組【THI012-03  (ｻｲﾒ)】(1515357) 受注単位1,(1515357),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●目立てが鋭く、耐久性に優れています。平は側面（片側のみ）も刃が刻まれています。その他の形状は全周に刃が刻まれています。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　組ヤスリ　平　細目　全長１７０　１２本組【THI012-03  (ｻｲﾒ)】(1515357) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　組ヤスリ　平　細目　全長１７０　１２本組【THI012-03  (ｻｲﾒ)】(1515357) 受注単位1,(1515357)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　組ヤスリ　平　細目　全長１７０　１２本組【THI012-03  (ｻｲﾒ)】(1515357) 受注単位1[rn]
