18-25701,http://tshop.r10s.jp/hotroadtoyohashi/cabinet/1604/1160426504_1.jpg?fitin=700:700,754.4000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,HKB/東栄産業：ホイールスペーサー シルバー 8mm 4/5H PCD100/114.3 ばら売り 2枚セット/HKWS8,【5000円～メール便無料】【定番商品】,シャープなハンドリング、優れた直進安定性を生み出します。<br><br>P.C.D.100/114.3で4穴・5穴兼用です。<br>2枚入りでコストパフォーマンスに優れたホイールスペーサーです。<br><br>タイヤをさりげなくボディワイドまで広げることでよりいっそうお洒落な外観と優れた安定性を楽しめます。<br><br>■仕様<br>厚さ：8mm<br>外径：135mm<br>内径：79mm<br>ボルト穴径：12.5mm<br>対応PCD：100/114.3 両方対応<br>対応穴数：4穴/5穴 両方対応<br>カラー：シルバー<br>材質：アルミダイカスト<br>数量：2枚入り<br>※ハブボルトが短いときは別売りロングハブボルトをご利用ください。<br>※装着出来ない等の返品は、お受付出来ません。<br><br>■メール便での発送について<br>サイズに制限があるため【2枚（1セット）】までがメール便で発送可能です。<br>それ以上の場合は、宅急便（送料700円～1700円）での発送となりますので<br>予めご了承下さい。<br><br><b><font size=+1>【製品仕様】</font></b><br><table width=600 cellpadding=3 cellspacing=1 bgcolor=#666666><tr bgcolor=#999999><td width=155><font color=#FFFFFF><b>穴数/PCD</b></font></td><td width=110><font color=#FFFFFF><b>厚さ</b></font></td><td width=110><font color=#FFFFFF><b>外径</b></font></td><td width=110><font color=#FFFFFF><b>内径</b></font></td><td width=115><font color=#FFFFFF><b>ボルト穴径</b></font></td></tr><tr align=center bgcolor=#FFFFFF><td>4H 100/114.3兼用<br>5H 100/114.3兼用</td><td>8mm</td><td>135mm</td><td>79mm</td><td>12.5mm</td></tr></table><br><table width=600 border=0 cellspacing=0 cellpadding=0><tr><td width=150>●JANコード</td><td width=450>：4991138300062</td></tr><tr><td>●カラー</td><td>：シルバー</td></tr><tr><td>●材質</td><td>：アルミダイカスト</td></tr></table><br><br><b><font size=+1>【注意事項】</font></b><br>・ハブボルトが短いときは別売りのロングハブボルトをご利用ください。<br>・本製品を装着することでタイヤ及びホイールがボディよりはみ出したり、フェンダーやタイヤハウスと接触したりする場合もあります。必ずクリアランス等を十分に確認した上でご使用下さい。<br><br><font color=#FF0000>※装着出来ない等の返品はお受付出来ません。</font>,HKB/東栄産業：ホイールスペーサー シルバー 8mm 4/5H PCD100/114.3 ばら売り 2枚セット/HKWS8：カー用品のHot Road Second Shop,HKB/東栄産業：ホイールスペーサー シルバー 8mm 4/5H PCD100/114.3 ばら売り 2枚セット/HKWS8,【5000円～メール便無料】【定番商品】。HKB/東栄産業：ホイールスペーサー シルバー 8mm 4/5H PCD100/114.3 ばら売り 2枚セット/HKWS8[rn]
18-25712,http://tshop.r10s.jp/hotroad/cabinet/1503/7150320508_1.jpg?fitin=700:700,1902.4000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,HKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径64mm PCD114.3 4穴/5穴 ホンダ 5mm/H645,,従来のホイールスペーサーとは違い、スペーサーの内径を<br>ハブ径に合わせたスペーサーです。<br><br>ホイール取り付けのセンターのズレをなくし、ハンドリングへの<br>振動、高速走行時の振動を抑制します。<br><br>製造：日本製<br>材質：アルミダイカスト<br>厚さ：5mm<br>4穴/5穴マルチ共用タイプ 2枚セット<br><br>◆適合について◆<br>ホンダ車の一部、その他車種で<br>ハブ径64mm、PCD：114.3の車両<br><br>◆注意◆<br>適合を間違えて購入した場合は、返品・交換はお受けできません。<br><br>,HKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径64mm PCD114.3 4穴/5穴 ホンダ 5mm/H645：カー用品のホットロード春日井西店,カー用品コンソールボックススマホ充電器ナンバーフレームスピーカーオーディオ塗装ウーファーキャリアフリードシエンタノアマジカルカーボンステアリングボスタイヤチェーンスタッドレスタイヤアウトレットHKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径64mm PCD114.3 4穴/5穴 ホンダ 5mm/H645,HKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径64mm PCD114.3 4穴/5穴 ホンダ 5mm/H645[rn]
18-25713,http://tshop.r10s.jp/hotroad/cabinet/0812/1081208152_1.jpg?fitin=700:700,6095.2000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,ブレイス ブルー ワイドトレッドスペーサー 15mm PCD100/P1.25/4H BZ-003/,,ツライチ！フェンダーとホイールのセッティングに<br><br>通常のスペーサーでは対応が難しい大幅なオフセット・トレッドの変更に対応可能！<br>足元がキラリと光る！ブルーアルマイト塗装のワイドトレッドスペーサーです。<br><br><br>スペーサー部は頑丈な鍛造アルミ合金（6061）使用。<br>ボルト・ナットは純正以上の強度と安心の浸炭焼き入れクロムモリブデン鋼。<br>防錆塗装済みです。<br><br><br> ■仕様<br>厚さ：15mm<br>P.C.D：100<br>穴数：4<br>ピッチ：1.25<br>ハブ径：59mm<br>入数：2個<br><br><br>【注意事項】<br>・本製品はショーカー及び競技車両専用パーツです。一般公道での使用はおやめ下さい。<br>・本製品は2個1セットです。4輪に使用する場合、2セット必要となります。<br>・本製品はアルミホール専用です。鉄ホイールには使用できません。<br>・本製品を装着することでタイヤ及びホイールがボディよりはみ出したり、フェンダーやタイヤハウスと接触したりする場合があります。必ず充分に確認した上でご使用下さい。<br>・本製品は必ず単独でご使用下さい。他のスペーサー類との併用は絶対におやめ下さい。<br><br>,ブレイス ブルー ワイドトレッドスペーサー 15mm PCD100/P1.25/4H BZ-003/：カー用品のホットロード春日井西店,カー用品コンソールボックススマホ充電器ナンバーフレームスピーカーオーディオ塗装ウーファーキャリアフリードシエンタノアマジカルカーボンステアリングボスタイヤチェーンスタッドレスタイヤアウトレットブレイス ブルー ワイドトレッドスペーサー 15mm PCD100/P1.25/4H BZ-003/,ブレイス ブルー ワイドトレッドスペーサー 15mm PCD100/P1.25/4H BZ-003/[rn]
18-25714,http://tshop.r10s.jp/hotroad/cabinet/0812/1081208155_1.jpg?fitin=700:700,6476.0000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,ブレイス ブルー ワイドトレッドスペーサー 20mm PCD114.3/P1.5/5H BZ-006/,,ツライチ！フェンダーとホイールのセッティングに<br><br>通常のスペーサーでは対応が難しい大幅なオフセット・トレッドの変更に対応可能！<br>足元がキラリと光る！ブルーアルマイト塗装のワイドトレッドスペーサーです。<br><br><br>スペーサー部は頑丈な鍛造アルミ合金（6061）使用。<br>ボルト・ナットは純正以上の強度と安心の浸炭焼き入れクロムモリブデン鋼。<br>防錆塗装済みです。<br><br><br> ■仕様<br>厚さ：20mm<br>P.C.D：114.3<br>穴数：5<br>ピッチ：1.5<br>ハブ径：73mm<br>入数：2個<br><br><br>【注意事項】<br>・本製品はショーカー及び競技車両専用パーツです。一般公道での使用はおやめ下さい。<br>・本製品は2個1セットです。4輪に使用する場合、2セット必要となります。<br>・本製品はアルミホール専用です。鉄ホイールには使用できません。<br>・本製品を装着することでタイヤ及びホイールがボディよりはみ出したり、フェンダーやタイヤハウスと接触したりする場合があります。必ず充分に確認した上でご使用下さい。<br>・本製品は必ず単独でご使用下さい。他のスペーサー類との併用は絶対におやめ下さい。<br><br>,ブレイス ブルー ワイドトレッドスペーサー 20mm PCD114.3/P1.5/5H BZ-006/：カー用品のホットロード春日井西店,カー用品コンソールボックススマホ充電器ナンバーフレームスピーカーオーディオ塗装ウーファーキャリアフリードシエンタノアマジカルカーボンステアリングボスタイヤチェーンスタッドレスタイヤアウトレットブレイス ブルー ワイドトレッドスペーサー 20mm PCD114.3/P1.5/5H BZ-006/,ブレイス ブルー ワイドトレッドスペーサー 20mm PCD114.3/P1.5/5H BZ-006/[rn]
18-25715,http://tshop.r10s.jp/hotroad/cabinet/1503/7150320506_1.jpg?fitin=700:700,1902.4000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,HKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径66mm PCD114.3 4穴/5穴 ニッサン 7mm/N667,,従来のホイールスペーサーとは違い、スペーサーの内径を<br>ハブ径に合わせたスペーサーです。<br><br>ホイール取り付けのセンターのズレをなくし、ハンドリングへの<br>振動、高速走行時の振動を抑制します。<br><br>製造：日本製<br>材質：アルミダイカスト<br>厚さ：7mm<br>4穴/5穴マルチ共用タイプ 2枚セット<br><br>◆適合について◆<br>ニッサン車の一部、その他車種で<br>ハブ径66mm、PCD：114.3の車両<br><br>◆注意◆<br>適合を間違えて購入した場合は、返品・交換はお受けできません。<br><br>,HKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径66mm PCD114.3 4穴/5穴 ニッサン 7mm/N667：カー用品のホットロード春日井西店,カー用品コンソールボックススマホ充電器ナンバーフレームスピーカーオーディオ塗装ウーファーキャリアフリードシエンタノアマジカルカーボンステアリングボスタイヤチェーンスタッドレスタイヤアウトレットHKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径66mm PCD114.3 4穴/5穴 ニッサン 7mm/N667,HKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径66mm PCD114.3 4穴/5穴 ニッサン 7mm/N667[rn]
18-25716,http://tshop.r10s.jp/hotroad/cabinet/1609/7160930404_1.jpg?fitin=700:700,808.0000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,メール便可｜HKB/東栄産業：ホイールスペーサー シルバー 3mm 4H/5H PCD100/114.3 4枚入り/HKWS3,4穴・5穴対応,シャープなハンドリング、優れた直進安定性を生み出します。<br>　<br>　P.C.D.100/114.3で4穴・5穴兼用です<br>。　4枚入りでコストパフォーマンスに優れたホイールスペーサーです。<br>　<br>タイヤをさりげなくボディワイドまで広げることでよりいっそうお洒落な外観と優れた安定性を楽しめます。<br>　<br>　　■仕様<br>　厚さ：3mm<br>　外径：135mm<br>　内径：79mm<br>　ボルト穴径：12.5mm<br>　対応PCD：100/114.3 両方対応<br>　対応穴数：4穴/5穴 両方対応<br>　カラー：シルバー<br>　材質：アルミダイカスト<br>　数量：4枚入り<br>　※ハブボルトが短いときは別売りロングハブボルトをご利用ください。<br>　※装着出来ない等の返品は、お受付出来ません。 <br>　<br>　【メーカー】<br>　HKB SPORTS (東栄産業) <br><br>,メール便可｜HKB/東栄産業：ホイールスペーサー シルバー 3mm 4H/5H PCD100/114.3 4枚入り/HKWS3：カー用品のホットロード春日井西店,カー用品コンソールボックススマホ充電器ナンバーフレームスピーカーオーディオ塗装ウーファーキャリアフリードシエンタノアマジカルカーボンステアリングボスタイヤチェーンスタッドレスタイヤアウトレットメール便可｜HKB/東栄産業：ホイールスペーサー シルバー 3mm 4H/5H PCD100/114.3 4枚入り/HKWS3,4穴・5穴対応。メール便可｜HKB/東栄産業：ホイールスペーサー シルバー 3mm 4H/5H PCD100/114.3 4枚入り/HKWS3[rn]
18-25717,http://tshop.r10s.jp/hotroad/cabinet/1408/7140827200_1.jpg?fitin=700:700,6095.2000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,ブレイス/BRAiTH：ブルー ワイドトレッドスペーサー 15mm PCD100/P1.5/5H/BZ-010,プリウス等に！,ツライチ！フェンダーとホイールのセッティングに<br><br>通常のスペーサーでは対応が難しい大幅なオフセット・トレッドの変更に対応可能！<br>足元がキラリと光る！ブルーアルマイト塗装のワイドトレッドスペーサーです。<br><br><br>スペーサー部は頑丈な鍛造アルミ合金（6061）使用。<br>ボルト・ナットは純正以上の強度と安心の浸炭焼き入れクロムモリブデン鋼。<br>防錆塗装済みです。<br><br><br> ■仕様<br>厚さ：15mm<br>P.C.D：100<br>穴数：5<br>ピッチ：1.5<br>ハブ径：54mm<br>入数：2個<br><br><br>【注意事項】<br>・本製品はショーカー及び競技車両専用パーツです。一般公道での使用はおやめ下さい。<br>・本製品は2個1セットです。4輪に使用する場合、2セット必要となります。<br>・本製品はアルミホール専用です。鉄ホイールには使用できません。<br>・本製品を装着することでタイヤ及びホイールがボディよりはみ出したり、フェンダーやタイヤハウスと接触したりする場合があります。必ず充分に確認した上でご使用下さい。<br>・本製品は必ず単独でご使用下さい。他のスペーサー類との併用は絶対におやめ下さい。<br><br>,ブレイス/BRAiTH：ブルー ワイドトレッドスペーサー 15mm PCD100/P1.5/5H/BZ-010：カー用品のホットロード春日井西店,カー用品コンソールボックススマホ充電器ナンバーフレームスピーカーオーディオ塗装ウーファーキャリアフリードシエンタノアマジカルカーボンステアリングボスタイヤチェーンスタッドレスタイヤアウトレットブレイス/BRAiTH：ブルー ワイドトレッドスペーサー 15mm PCD100/P1.5/5H/BZ-010,プリウス等に！。ブレイス/BRAiTH：ブルー ワイドトレッドスペーサー 15mm PCD100/P1.5/5H/BZ-010[rn]
18-25718,http://tshop.r10s.jp/hotroad/cabinet/0812/1081201110_1.jpg?fitin=700:700,1156.0000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,HKB シルバーホイールスペーサー 6mm PCD100/114.3 4/5穴 4枚入 HKWS6/,,シャープなハンドリング、優れた直進安定性を生み出します。<br><br>P.C.D.100/114.3で4穴・5穴兼用です。<br>4枚入りでコストパフォーマンスに優れたホイールスペーサーです。<br><br>タイヤをさりげなくボディワイドまで広げることでよりいっそうお洒落な外観と優れた安定性を楽しめます。<BR><br><br>■仕様<br>厚さ：6mm<br>外径：135mm<br>内径：79mm<br>ボルト穴径：12.5mm<br>対応PCD：100/114.3 両方対応<br>対応穴数：4穴/5穴 両方対応<br>カラー：シルバー<br>材質：アルミダイカスト<br>数量：4枚入り<br>※ハブボルトが短いときは別売りロングハブボルトをご利用ください。<br>※装着出来ない等の返品は、お受付出来ません。<br><br>,HKB シルバーホイールスペーサー 6mm PCD100/114.3 4/5穴 4枚入 HKWS6/：カー用品のホットロード春日井西店,カー用品コンソールボックススマホ充電器ナンバーフレームスピーカーオーディオ塗装ウーファーキャリアフリードシエンタノアマジカルカーボンステアリングボスタイヤチェーンスタッドレスタイヤアウトレットHKB シルバーホイールスペーサー 6mm PCD100/114.3 4/5穴 4枚入 HKWS6/,HKB シルバーホイールスペーサー 6mm PCD100/114.3 4/5穴 4枚入 HKWS6/[rn]
18-25719,http://tshop.r10s.jp/hotroad/cabinet/1503/7150320501_1.jpg?fitin=700:700,1902.4000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,HKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径60mm PCD114.3 4穴/5穴 トヨタ スズキ 3mm/T603,,従来のホイールスペーサーとは違い、スペーサーの内径を<br>ハブ径に合わせたスペーサーです。<br><br>ホイール取り付けのセンターのズレをなくし、ハンドリングへの<br>振動、高速走行時の振動を抑制します。<br><br>製造：日本製<br>材質：アルミダイカスト<br>厚さ：3mm<br>4穴/5穴マルチ共用タイプ 2枚セット<br><br>◆適合について◆<br>レクサス、トヨタ、スズキ車の一部、その他車種で<br>ハブ径60mm、PCD：114.3の車両<br><br>◆注意◆<br>適合を間違えて購入した場合は、返品・交換はお受けできません。<br><br>,HKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径60mm PCD114.3 4穴/5穴 トヨタ スズキ 3mm/T603：カー用品のホットロード春日井西店,カー用品コンソールボックススマホ充電器ナンバーフレームスピーカーオーディオ塗装ウーファーキャリアフリードシエンタノアマジカルカーボンステアリングボスタイヤチェーンスタッドレスタイヤアウトレットHKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径60mm PCD114.3 4穴/5穴 トヨタ スズキ 3mm/T603,HKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径60mm PCD114.3 4穴/5穴 トヨタ スズキ 3mm/T603[rn]
18-25720,http://tshop.r10s.jp/hotroad/cabinet/0812/1081201107_1.jpg?fitin=700:700,1156.0000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,HKB シルバーホイールスペーサー 10mm PCD100/114.3 4/5穴 4枚入 HKWS10/,,シャープなハンドリング、優れた直進安定性を生み出します。<br><br>P.C.D.100/114.3で4穴・5穴兼用です。<br>4枚入りでコストパフォーマンスに優れたホイールスペーサーです。<br><br>タイヤをさりげなくボディワイドまで広げることでよりいっそうお洒落な外観と優れた安定性を楽しめます。<BR><br><br>■仕様<br>厚さ：10mm<br>外径：135mm<br>内径：79mm<br>ボルト穴径：12.5mm<br>対応PCD：100/114.3 両方対応<br>対応穴数：4穴/5穴 両方対応<br>カラー：シルバー<br>材質：アルミダイカスト<br>数量：4枚入り<br>※ハブボルトが短いときは別売りロングハブボルトをご利用ください。<br>※装着出来ない等の返品は、お受付出来ません。<br><br>,HKB シルバーホイールスペーサー 10mm PCD100/114.3 4/5穴 4枚入 HKWS10/：カー用品のホットロード春日井西店,カー用品コンソールボックススマホ充電器ナンバーフレームスピーカーオーディオ塗装ウーファーキャリアフリードシエンタノアマジカルカーボンステアリングボスタイヤチェーンスタッドレスタイヤアウトレットHKB シルバーホイールスペーサー 10mm PCD100/114.3 4/5穴 4枚入 HKWS10/,HKB シルバーホイールスペーサー 10mm PCD100/114.3 4/5穴 4枚入 HKWS10/[rn]
18-25721,http://tshop.r10s.jp/hotroad/cabinet/1011/1101105804_1.jpg?fitin=700:700,1902.4000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,HKB 炎のレッドホイールスペーサー4mm 4/5穴PCD100/114.3 2枚入 HK-41/,,ツライチ派にお勧め！フェンダーの中に入ってしまったホイールは寒い！<br>後少し外にホイールが出ればツライチなのにとお悩みのアナタ！<br>また、ほぼすべての国産車に適合いたします。<br>※対応PCD、ボルト穴径を良くご確認下さい。 <br><br><br>●仕様<br>・厚さ：4mm<br>・外径：135mm<br>・内径：74mm<br>・ボルト穴径：12.5mm<br>・対応PCD：100/114.3両方対応します<br>・穴数：4穴/5穴両方対応します。<br>・素材：アルミ<br>・カラー：レッド<br>（アルマイト処理ではございません。塗装となります。）<br>・数量：2個入り<br>（フロント、リアでお使い頂く場合2セットご注文下さい。）<br><br>●メーカー品番：HK-41<br>●メーカー：HKB SPORTS / 東栄産業<br><br>,HKB 炎のレッドホイールスペーサー4mm 4/5穴PCD100/114.3 2枚入 HK-41/：カー用品のホットロード春日井西店,カー用品コンソールボックススマホ充電器ナンバーフレームスピーカーオーディオ塗装ウーファーキャリアフリードシエンタノアマジカルカーボンステアリングボスタイヤチェーンスタッドレスタイヤアウトレットHKB 炎のレッドホイールスペーサー4mm 4/5穴PCD100/114.3 2枚入 HK-41/,HKB 炎のレッドホイールスペーサー4mm 4/5穴PCD100/114.3 2枚入 HK-41/[rn]
18-25722,http://tshop.r10s.jp/hotroad/cabinet/1503/7150320510_1.jpg?fitin=700:700,1902.4000,,車用品・バイク用品 > カー用品 > ホイール・タイヤ周辺用品 > ホイールスペーサー,HKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径67mm PCD114.3 4穴/5穴 マツダ 三菱 3mm/M673,,従来のホイールスペーサーとは違い、スペーサーの内径を<br>ハブ径に合わせたスペーサーです。<br><br>ホイール取り付けのセンターのズレをなくし、ハンドリングへの<br>振動、高速走行時の振動を抑制します。<br><br>製造：日本製<br>材質：アルミダイカスト<br>厚さ：3mm<br>4穴/5穴マルチ共用タイプ 2枚セット<br><br>◆適合について◆<br>マツダ、ミツビシ車の一部、その他車種で<br>ハブ径67mm、PCD：114.3の車両<br><br>◆注意◆<br>適合を間違えて購入した場合は、返品・交換はお受けできません。<br><br>,HKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径67mm PCD114.3 4穴/5穴 マツダ 三菱 3mm/M673：カー用品のホットロード春日井西店,カー用品コンソールボックススマホ充電器ナンバーフレームスピーカーオーディオ塗装ウーファーキャリアフリードシエンタノアマジカルカーボンステアリングボスタイヤチェーンスタッドレスタイヤアウトレットHKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径67mm PCD114.3 4穴/5穴 マツダ 三菱 3mm/M673,HKB SPORTS (東栄産業)：ホイールスペーサー メーカー別専用設計 ハブ径67mm PCD114.3 4穴/5穴 マツダ 三菱 3mm/M673[rn]
